Branch,Category,Jee_Rank,Region,Round
Bio-Technology,EWS,113490,A) Delhi Region,Round 4
Computer Science and Engineering,EWS,23021,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,17683,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,EWS,24828,A) Delhi Region,Round 4
Electrical Engineering,EWS,58348,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS,45095,A) Delhi Region,Round 4
Electronics Engineering with specialization in VLSI Design and Technology,EWS,48352,A) Delhi Region,Round 4
Information Technology,EWS,29999,A) Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,EWS,31158,A) Delhi Region,Round 4
Instrumentation and Control Engineering,EWS,67915,A) Delhi Region,Round 4
Mathematics and Computing,EWS,36330,A) Delhi Region,Round 4
Mechanical Engineering,EWS,80306,A) Delhi Region,Round 4
Bio-Technology,EWS,35049,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS,9983,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,9981,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,EWS,10522,B) Outside Delhi Region,Round 4
Electrical Engineering,EWS,17217,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS,12535,B) Outside Delhi Region,Round 4
Electronics Engineering with specialization in VLSI Design and Technology,EWS,16175,B) Outside Delhi Region,Round 4
Information Technology,EWS,12350,B) Outside Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,EWS,12820,B) Outside Delhi Region,Round 4
Instrumentation and Control Engineering,EWS,18851,B) Outside Delhi Region,Round 4
Mathematics and Computing,EWS,13947,B) Outside Delhi Region,Round 4
Mechanical Engineering,EWS,24442,B) Outside Delhi Region,Round 4
Bio-Technology,EWS,149099,A) Delhi Region,Round 5
Computer Science and Engineering,EWS,25468,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,18327,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,EWS,26286,A) Delhi Region,Round 5
Electrical Engineering,EWS,65267,A) Delhi Region,Round 5
Electronics and Communication Engineering,EWS,48352,A) Delhi Region,Round 5
Electronics Engineering with specialization in VLSI Design and Technology,EWS,53078,A) Delhi Region,Round 5
Information Technology,EWS,30826,A) Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,EWS,33072,A) Delhi Region,Round 5
Instrumentation and Control Engineering,EWS,74833,A) Delhi Region,Round 5
Mathematics and Computing,EWS,38028,A) Delhi Region,Round 5
Mechanical Engineering,EWS,96473,A) Delhi Region,Round 5
Bio-Technology,EWS,39335,B) Outside Delhi Region,Round 5
Computer Science and Engineering,EWS,9983,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,10522,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,EWS,12350,B) Outside Delhi Region,Round 5
Electrical Engineering,EWS,19354,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,EWS,15727,B) Outside Delhi Region,Round 5
Electronics Engineering with specialization in VLSI Design and Technology,EWS,16175,B) Outside Delhi Region,Round 5
Information Technology,EWS,12820,B) Outside Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,EWS,12846,B) Outside Delhi Region,Round 5
Instrumentation and Control Engineering,EWS,19970,B) Outside Delhi Region,Round 5
Mathematics and Computing,EWS,13947,B) Outside Delhi Region,Round 5
Mechanical Engineering,EWS,26025,B) Outside Delhi Region,Round 5
Bio-Technology,EWS,301418,A) Delhi Region,Upgradation Round
Computer Science and Engineering,EWS,25468,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,18327,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,EWS,26286,A) Delhi Region,Upgradation Round
Electrical Engineering,EWS,65267,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS,48352,A) Delhi Region,Upgradation Round
Electronics Engineering with specialization in VLSI Design and Technology,EWS,53078,A) Delhi Region,Upgradation Round
Information Technology,EWS,30826,A) Delhi Region,Upgradation Round
Information Technology with specialization in Network and Information Security,EWS,33072,A) Delhi Region,Upgradation Round
Instrumentation and Control Engineering,EWS,76306,A) Delhi Region,Upgradation Round
Mathematics and Computing,EWS,38028,A) Delhi Region,Upgradation Round
Mechanical Engineering,EWS,128687,A) Delhi Region,Upgradation Round
Bio-Technology,EWS,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,EWS,9983,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,10522,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,EWS,12350,B) Outside Delhi Region,Upgradation Round
Electrical Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS,24501,B) Outside Delhi Region,Upgradation Round
Electronics Engineering with specialization in VLSI Design and Technology,EWS,30585,B) Outside Delhi Region,Upgradation Round
Information Technology,EWS,12820,B) Outside Delhi Region,Upgradation Round
Information Technology with specialization in Network and Information Security,EWS,12846,B) Outside Delhi Region,Upgradation Round
Instrumentation and Control Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Mathematics and Computing,EWS,15727,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round
Bio-Technology,EWS,301418,A) Delhi Region,Spot Round
Computer Science and Engineering,EWS,25468,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,18327,A) Delhi Region,Spot Round
Computer Science and Engineering with specialization in Data Science,EWS,26286,A) Delhi Region,Spot Round
Electrical Engineering,EWS,65267,A) Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,48352,A) Delhi Region,Spot Round
Electronics Engineering with specialization in VLSI Design and Technology,EWS,53078,A) Delhi Region,Spot Round
Information Technology,EWS,30826,A) Delhi Region,Spot Round
Information Technology with specialization in Network and Information Security,EWS,33072,A) Delhi Region,Spot Round
Instrumentation and Control Engineering,EWS,76306,A) Delhi Region,Spot Round
Mathematics and Computing,EWS,38028,A) Delhi Region,Spot Round
Mechanical Engineering,EWS,128687,A) Delhi Region,Spot Round
Bio-Technology,EWS,90150,B) Outside Delhi Region,Spot Round
Computer Science and Engineering,EWS,9983,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,10522,B) Outside Delhi Region,Spot Round
Computer Science and Engineering with specialization in Data Science,EWS,12350,B) Outside Delhi Region,Spot Round
Electrical Engineering,EWS,-,B) Outside Delhi Region,Spot Round
Electronics and Communication Engineering,EWS,24501,B) Outside Delhi Region,Spot Round
Electronics Engineering with specialization in VLSI Design and Technology,EWS,30585,B) Outside Delhi Region,Spot Round
Information Technology,EWS,12820,B) Outside Delhi Region,Spot Round
Information Technology with specialization in Network and Information Security,EWS,12846,B) Outside Delhi Region,Spot Round
Instrumentation and Control Engineering,EWS,41919,B) Outside Delhi Region,Spot Round
Mathematics and Computing,EWS,15727,B) Outside Delhi Region,Spot Round
Mechanical Engineering,EWS,47670,B) Outside Delhi Region,Spot Round
Bio-Technology,EWS,-,A) Delhi Region,Upgradation Round 2
Computer Science and Engineering,EWS,25468,A) Delhi Region,Upgradation Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,18327,A) Delhi Region,Upgradation Round 2
Computer Science and Engineering with specialization in Data Science,EWS,26286,A) Delhi Region,Upgradation Round 2
Electrical Engineering,EWS,65267,A) Delhi Region,Upgradation Round 2
Electronics and Communication Engineering,EWS,48352,A) Delhi Region,Upgradation Round 2
Electronics Engineering with specialization in VLSI Design and Technology,EWS,53078,A) Delhi Region,Upgradation Round 2
Information Technology,EWS,30826,A) Delhi Region,Upgradation Round 2
Information Technology with specialization in Network and Information Security,EWS,33072,A) Delhi Region,Upgradation Round 2
Instrumentation and Control Engineering,EWS,77853,A) Delhi Region,Upgradation Round 2
Mathematics and Computing,EWS,38028,A) Delhi Region,Upgradation Round 2
Mechanical Engineering,EWS,337465,A) Delhi Region,Upgradation Round 2
Bio-Technology,EWS,-,B) Outside Delhi Region,Upgradation Round 2
Computer Science and Engineering,EWS,10522,B) Outside Delhi Region,Upgradation Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS,12535,B) Outside Delhi Region,Upgradation Round 2
Computer Science and Engineering with specialization in Data Science,EWS,12350,B) Outside Delhi Region,Upgradation Round 2
Electrical Engineering,EWS,-,B) Outside Delhi Region,Upgradation Round 2
Electronics and Communication Engineering,EWS,27892,B) Outside Delhi Region,Upgradation Round 2
Electronics Engineering with specialization in VLSI Design and Technology,EWS,30585,B) Outside Delhi Region,Upgradation Round 2
Information Technology,EWS,16175,B) Outside Delhi Region,Upgradation Round 2
Information Technology with specialization in Network and Information Security,EWS,19365,B) Outside Delhi Region,Upgradation Round 2
Instrumentation and Control Engineering,EWS,63551,B) Outside Delhi Region,Upgradation Round 2
Mathematics and Computing,EWS,19970,B) Outside Delhi Region,Upgradation Round 2
Mechanical Engineering,EWS,208634,B) Outside Delhi Region,Upgradation Round 2
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,66884,A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,A) Delhi Region,Round 1
Electrical Engineering,EWS Defence,474793,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,332321,A) Delhi Region,Round 1
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,A) Delhi Region,Round 1
Information Technology,EWS Defence,128362,A) Delhi Region,Round 1
Information Technology with specialization in Network and Information Security,EWS Defence,-,A) Delhi Region,Round 1
Instrumentation and Control Engineering,EWS Defence,761651,A) Delhi Region,Round 1
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 1
Mechanical Engineering,EWS Defence,830289 (Priority VI),A) Delhi Region,Round 1
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS Defence,80070,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,B) Outside Delhi Region,Round 1
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,B) Outside Delhi Region,Round 1
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 1
Information Technology with specialization in Network and Information Security,EWS Defence,-,B) Outside Delhi Region,Round 1
Instrumentation and Control Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 1
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,66884,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,A) Delhi Region,Round 2
Electrical Engineering,EWS Defence,474793,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,332321,A) Delhi Region,Round 2
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,A) Delhi Region,Round 2
Information Technology,EWS Defence,128362,A) Delhi Region,Round 2
Information Technology with specialization in Network and Information Security,EWS Defence,-,A) Delhi Region,Round 2
Instrumentation and Control Engineering,EWS Defence,761651,A) Delhi Region,Round 2
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 2
Mechanical Engineering,EWS Defence,830289 (Priority VI),A) Delhi Region,Round 2
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS Defence,80070,B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,B) Outside Delhi Region,Round 2
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,B) Outside Delhi Region,Round 2
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 2
Information Technology with specialization in Network and Information Security,EWS Defence,-,B) Outside Delhi Region,Round 2
Instrumentation and Control Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 2
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,66884,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,A) Delhi Region,Round 3
Electrical Engineering,EWS Defence,474793,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,332321,A) Delhi Region,Round 3
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,A) Delhi Region,Round 3
Information Technology,EWS Defence,128362,A) Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,EWS Defence,-,A) Delhi Region,Round 3
Instrumentation and Control Engineering,EWS Defence,761651,A) Delhi Region,Round 3
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 3
Mechanical Engineering,EWS Defence,830289 (Priority VI),A) Delhi Region,Round 3
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS Defence,80070,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,B) Outside Delhi Region,Round 3
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,B) Outside Delhi Region,Round 3
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,EWS Defence,-,B) Outside Delhi Region,Round 3
Instrumentation and Control Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 3
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,66884 (Priority VI),A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,A) Delhi Region,Round 4
Electrical Engineering,EWS Defence,474793 (Priority VI),A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,332321 (Priority VI),A) Delhi Region,Round 4
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,A) Delhi Region,Round 4
Information Technology,EWS Defence,128362 (Priority VI),A) Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,EWS Defence,-,A) Delhi Region,Round 4
Instrumentation and Control Engineering,EWS Defence,761651 (Priority VI),A) Delhi Region,Round 4
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 4
Mechanical Engineering,EWS Defence,830289 (Priority VI),A) Delhi Region,Round 4
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering,EWS Defence,80070 (Priority V(ix)),B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,B) Outside Delhi Region,Round 4
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,B) Outside Delhi Region,Round 4
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,EWS Defence,-,B) Outside Delhi Region,Round 4
Instrumentation and Control Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 4
Bio-Technology,EWS Defence,-,A) Delhi Region,Round 5
Computer Science and Engineering,EWS Defence,66884 (Priority VI),A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,A) Delhi Region,Round 5
Electrical Engineering,EWS Defence,474793 (Priority VI),A) Delhi Region,Round 5
Electronics and Communication Engineering,EWS Defence,332321 (Priority VI),A) Delhi Region,Round 5
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,A) Delhi Region,Round 5
Information Technology,EWS Defence,128362 (Priority VI),A) Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,EWS Defence,-,A) Delhi Region,Round 5
Instrumentation and Control Engineering,EWS Defence,761651 (Priority VI),A) Delhi Region,Round 5
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Round 5
Mechanical Engineering,EWS Defence,830289 (Priority VI),A) Delhi Region,Round 5
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering,EWS Defence,80070 (Priority V(ix)),B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Round 5
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,B) Outside Delhi Region,Round 5
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,B) Outside Delhi Region,Round 5
Information Technology,EWS Defence,-,B) Outside Delhi Region,Round 5
Information Technology with specialization in Network and Information Security,EWS Defence,-,B) Outside Delhi Region,Round 5
Instrumentation and Control Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Round 5
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Round 5
Bio-Technology,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,A) Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,A) Delhi Region,Upgradation Round
Electrical Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,A) Delhi Region,Upgradation Round
Information Technology,EWS Defence,-,A) Delhi Region,Upgradation Round
Information Technology with specialization in Network and Information Security,EWS Defence,-,A) Delhi Region,Upgradation Round
Instrumentation and Control Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Mathematics and Computing,EWS Defence,-,A) Delhi Region,Upgradation Round
Mechanical Engineering,EWS Defence,-,A) Delhi Region,Upgradation Round
Bio-Technology,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Computer Science and Engineering with specialization in Data Science,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Electrical Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics and Communication Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Electronics Engineering with specialization in VLSI Design and Technology,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Information Technology,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Information Technology with specialization in Network and Information Security,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Instrumentation and Control Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Mathematics and Computing,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering,EWS Defence,-,B) Outside Delhi Region,Upgradation Round
Bio-Technology,EWS Girl Candidate,161011,A) Delhi Region,Round 1
Computer Science and Engineering,EWS Girl Candidate,30260,A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Girl Candidate,25502,A) Delhi Region,Round 1
Computer Science and Engineering with specialization in Data Science,EWS Girl Candidate,31894,A) Delhi Region,Round 1
Electrical Engineering,EWS Girl Candidate,126482,A) Delhi Region,Round 1
Electronics and Communication Engineering,EWS Girl Candidate,57147,A) Delhi Region,Round 1
Electronics Engineering with specialization in VLSI Design and Technology,EWS Girl Candidate,80526,A) Delhi Region,Round 1
Information Technology,EWS Girl Candidate,36005,A) Delhi Region,Round 1
Information Technology with specialization in Network and Information Security,EWS Girl Candidate,41163,A) Delhi Region,Round 1
Instrumentation and Control Engineering,EWS Girl Candidate,155858,A) Delhi Region,Round 1
Mathematics and Computing,EWS Girl Candidate,38128,A) Delhi Region,Round 1
Mechanical Engineering,EWS Girl Candidate,160216,A) Delhi Region,Round 1
Bio-Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Girl Candidate,11700,B) Outside Delhi Region,Round 1
Computer Science and Engineering with specialization in Data Science,EWS Girl Candidate,12859,B) Outside Delhi Region,Round 1
Electrical Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Electronics and Communication Engineering,EWS Girl Candidate,16145,B) Outside Delhi Region,Round 1
Electronics Engineering with specialization in VLSI Design and Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Information Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Information Technology with specialization in Network and Information Security,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Instrumentation and Control Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Mathematics and Computing,EWS Girl Candidate,-,B) Outside Delhi Region,Round 1
Mechanical Engineering,EWS Girl Candidate,27624,B) Outside Delhi Region,Round 1
Bio-Technology,EWS Girl Candidate,184979,A) Delhi Region,Round 2
Computer Science and Engineering,EWS Girl Candidate,30260,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Girl Candidate,30672,A) Delhi Region,Round 2
Computer Science and Engineering with specialization in Data Science,EWS Girl Candidate,31894,A) Delhi Region,Round 2
Electrical Engineering,EWS Girl Candidate,152461,A) Delhi Region,Round 2
Electronics and Communication Engineering,EWS Girl Candidate,61354,A) Delhi Region,Round 2
Electronics Engineering with specialization in VLSI Design and Technology,EWS Girl Candidate,80526,A) Delhi Region,Round 2
Information Technology,EWS Girl Candidate,36547,A) Delhi Region,Round 2
Information Technology with specialization in Network and Information Security,EWS Girl Candidate,41163,A) Delhi Region,Round 2
Instrumentation and Control Engineering,EWS Girl Candidate,161011,A) Delhi Region,Round 2
Mathematics and Computing,EWS Girl Candidate,47441,A) Delhi Region,Round 2
Mechanical Engineering,EWS Girl Candidate,165130,A) Delhi Region,Round 2
Bio-Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Girl Candidate,17491,B) Outside Delhi Region,Round 2
Computer Science and Engineering with specialization in Data Science,EWS Girl Candidate,21036,B) Outside Delhi Region,Round 2
Electrical Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Electronics and Communication Engineering,EWS Girl Candidate,22348,B) Outside Delhi Region,Round 2
Electronics Engineering with specialization in VLSI Design and Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Information Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Information Technology with specialization in Network and Information Security,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Instrumentation and Control Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Mathematics and Computing,EWS Girl Candidate,-,B) Outside Delhi Region,Round 2
Mechanical Engineering,EWS Girl Candidate,28105,B) Outside Delhi Region,Round 2
Bio-Technology,EWS Girl Candidate,184979,A) Delhi Region,Round 3
Computer Science and Engineering,EWS Girl Candidate,30260,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Girl Candidate,30672,A) Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,EWS Girl Candidate,31894,A) Delhi Region,Round 3
Electrical Engineering,EWS Girl Candidate,153929,A) Delhi Region,Round 3
Electronics and Communication Engineering,EWS Girl Candidate,61354,A) Delhi Region,Round 3
Electronics Engineering with specialization in VLSI Design and Technology,EWS Girl Candidate,80526,A) Delhi Region,Round 3
Information Technology,EWS Girl Candidate,36547,A) Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,EWS Girl Candidate,41163,A) Delhi Region,Round 3
Instrumentation and Control Engineering,EWS Girl Candidate,170834,A) Delhi Region,Round 3
Mathematics and Computing,EWS Girl Candidate,47441,A) Delhi Region,Round 3
Mechanical Engineering,EWS Girl Candidate,165305,A) Delhi Region,Round 3
Bio-Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Girl Candidate,17491,B) Outside Delhi Region,Round 3
Computer Science and Engineering with specialization in Data Science,EWS Girl Candidate,22348,B) Outside Delhi Region,Round 3
Electrical Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Electronics and Communication Engineering,EWS Girl Candidate,31883,B) Outside Delhi Region,Round 3
Electronics Engineering with specialization in VLSI Design and Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Information Technology,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Information Technology with specialization in Network and Information Security,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Instrumentation and Control Engineering,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Mathematics and Computing,EWS Girl Candidate,-,B) Outside Delhi Region,Round 3
Mechanical Engineering,EWS Girl Candidate,42150,B) Outside Delhi Region,Round 3
Bio-Technology,EWS Girl Candidate,184979,A) Delhi Region,Round 4
Computer Science and Engineering,EWS Girl Candidate,30260,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Artificial Intelligence,EWS Girl Candidate,30672,A) Delhi Region,Round 4
Computer Science and Engineering with specialization in Data Science,EWS Girl Candidate,31894,A) Delhi Region,Round 4
Electrical Engineering,EWS Girl Candidate,153929,A) Delhi Region,Round 4
Electronics and Communication Engineering,EWS Girl Candidate,61354,A) Delhi Region,Round 4
Electronics Engineering with specialization in VLSI Design and Technology,EWS Girl Candidate,80526,A) Delhi Region,Round 4
Information Technology,EWS Girl Candidate,36547,A) Delhi Region,Round 4
Information Technology with specialization in Network and Information Security,EWS Girl Candidate,41163,A) Delhi Region,Round 4
Instrumentation and Control Engineering,EWS Girl Candidate,170834,A) Delhi Region,Round 4
Mathematics and Computing,EWS Girl Candidate,47441,A) Delhi Region,Round 4
Mechanical Engineering,EWS Girl Candidate,165305,A) Delhi Region,Round 4
