Branch,Category,Jee_Rank,Region,Round
Electronics and Communication Engineering,OBC,52878,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,54499,OD,4
Information Technology,OBC,47618,OD,4
Mechanical and Automation Engineering,OBC,59830,OD,4
Architecture,OBC,5375,OD,4
B.Tech Mechanical and Automation Engineering + MBA,OBC,56927,OD,4
Artificial Intelligence and Machine Learning,OBC,259846,D,5
Computer Science and Engineering,OBC,192010,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,176593,D,5
Electronics and Communication Engineering,OBC,319412,D,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,308601,D,5
Information Technology,OBC,236462,D,5
Mechanical and Automation Engineering,OBC,402391,D,5
Architecture,OBC,49419,D,5
B.Tech Mechanical and Automation Engineering + MBA,OBC,461613,D,5
Artificial Intelligence and Machine Learning,OBC,49718,OD,5
Computer Science and Engineering,OBC,41586,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,42200,OD,5
Electronics and Communication Engineering,OBC,54311,OD,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,57864,OD,5
Information Technology,OBC,48060,OD,5
Mechanical and Automation Engineering,OBC,60444,OD,5
Architecture,OBC,5695,OD,5
B.Tech Mechanical and Automation Engineering + MBA,OBC,60739,OD,5
Artificial Intelligence and Machine Learning,OBC,259846,D,U1
Computer Science and Engineering,OBC,192010,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,176593,D,U1
Electronics and Communication Engineering,OBC,319412,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,308601,D,U1
Information Technology,OBC,236462,D,U1
Mechanical and Automation Engineering,OBC,664558,D,U1
B.Tech Mechanical and Automation Engineering + MBA,OBC,716839,D,U1
Artificial Intelligence and Machine Learning,OBC,53660,OD,U1
Computer Science and Engineering,OBC,41586,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,43192,OD,U1
Electronics and Communication Engineering,OBC,54311,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,60444,OD,U1
Information Technology,OBC,50176,OD,U1
Artificial Intelligence and Machine Learning,OBC,259846,D,S
Computer Science and Engineering,OBC,192010,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,176593,D,S
Electronics and Communication Engineering,OBC,319412,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,308601,D,S
Information Technology,OBC,236462,D,S
Mechanical and Automation Engineering,OBC,664558,D,S
B.Tech Mechanical and Automation Engineering + MBA,OBC,716839,D,S
Artificial Intelligence and Machine Learning,OBC,53660,OD,S
Computer Science and Engineering,OBC,41586,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,43192,OD,S
Electronics and Communication Engineering,OBC,54311,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,63344,OD,S
Information Technology,OBC,50176,OD,S
Mechanical and Automation Engineering,OBC,71591,OD,S
B.Tech Mechanical and Automation Engineering + MBA,OBC,83291,OD,S
Artificial Intelligence and Machine Learning,OBC,276159,D,U2
Computer Science and Engineering,OBC,192963,D,U2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,176593,D,U2
Electronics and Communication Engineering,OBC,338230,D,U2
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,308601,D,U2
Information Technology,OBC,242427,D,U2
Mechanical and Automation Engineering,OBC,366268,D,U2
B.Tech Mechanical and Automation Engineering + MBA,OBC,716839,D,U2
Artificial Intelligence and Machine Learning,OBC,53660,OD,U2
Computer Science and Engineering,OBC,42258,OD,U2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,44224,OD,U2
Electronics and Communication Engineering,OBC,68579,OD,U2
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,71591,OD,U2
Information Technology,OBC,63344,OD,U2
Artificial Intelligence and Machine Learning,OBC-DEF,567533,D,1
Computer Science and Engineering,OBC-DEF,356758,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,329889,D,1
Electronics and Communication Engineering,OBC-DEF,988264,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,770468,D,1
Information Technology,OBC-DEF,626081,D,1
Mechanical and Automation Engineering,OBC-DEF,339239,D,1
B.Tech Mechanical and Automation Engineering + MBA,OBC-DEF,632143,D,1
Computer Science and Engineering,OBC-DEF,178178,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,28801,OD,1
Mechanical and Automation Engineering,OBC-DEF,48800,OD,1
Artificial Intelligence and Machine Learning,OBC-DEF,626081,D,2
Computer Science and Engineering,OBC-DEF,567533,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,356758,D,2
Electronics and Communication Engineering,OBC-DEF,1208572,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,317738,D,2
Information Technology,OBC-DEF,770468,D,2
Mechanical and Automation Engineering,OBC-DEF,398662,D,2
B.Tech Mechanical and Automation Engineering + MBA,OBC-DEF,632143,D,2
Computer Science and Engineering,OBC-DEF,178178,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,44539,OD,2
Mechanical and Automation Engineering,OBC-DEF,67454,OD,2
Artificial Intelligence and Machine Learning,OBC-DEF,626081,D,3
Computer Science and Engineering,OBC-DEF,567533,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,356758,D,3
Electronics and Communication Engineering,OBC-DEF,388633,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,432040,D,3
Information Technology,OBC-DEF,770468,D,3
Mechanical and Automation Engineering,OBC-DEF,629952,D,3
B.Tech Mechanical and Automation Engineering + MBA,OBC-DEF,632143,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,48257,OD,3
Artificial Intelligence and Machine Learning,OBC-DEF,626081,D,4
Computer Science and Engineering,OBC-DEF,567533,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,356758,D,4
Electronics and Communication Engineering,OBC-DEF,388633,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,471154,D,4
Information Technology,OBC-DEF,770468,D,4
Mechanical and Automation Engineering,OBC-DEF,948720,D,4
B.Tech Mechanical and Automation Engineering + MBA,OBC-DEF,632143,D,4
Computer Science and Engineering,OBC-DEF,178178,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,48257,OD,4
Mechanical and Automation Engineering,OBC-DEF,67454,OD,4
Artificial Intelligence and Machine Learning,OBC-DEF,626081,D,5
Computer Science and Engineering,OBC-DEF,567533,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,356758,D,5
Electronics and Communication Engineering,OBC-DEF,388633,D,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,471154,D,5
Information Technology,OBC-DEF,770468,D,5
B.Tech Mechanical and Automation Engineering + MBA,OBC-DEF,632143,D,5
Computer Science and Engineering,OBC-DEF,178178,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,48257,OD,5
Mechanical and Automation Engineering,OBC-DEF,71430,OD,5
Computer Science and Engineering,OBC-PWD,363291,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-PWD,386288,OD,1
Computer Science and Engineering,OBC-PWD,363291,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-PWD,466017,OD,2
Artificial Intelligence and Machine Learning,SC,387351,D,1
Computer Science and Engineering,SC,252694,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,299859,D,1
Electronics and Communication Engineering,SC,391570,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,415873,D,1
Information Technology,SC,359700,D,1
Mechanical and Automation Engineering,SC,451293,D,1
Architecture,SC,11141,D,1
B.Tech Mechanical and Automation Engineering + MBA,SC,475782,D,1
Artificial Intelligence and Machine Learning,SC,121621,OD,1
Computer Science and Engineering,SC,98362,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,125454,OD,1
Electronics and Communication Engineering,SC,133371,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,137258,OD,1
Information Technology,SC,127280,OD,1
Mechanical and Automation Engineering,SC,144547,OD,1
B.Tech Mechanical and Automation Engineering + MBA,SC,144781,OD,1
Artificial Intelligence and Machine Learning,SC,412231,D,2
Computer Science and Engineering,SC,289906,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,338002,D,2
Electronics and Communication Engineering,SC,447986,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,475765,D,2
Information Technology,SC,396789,D,2
Mechanical and Automation Engineering,SC,506569,D,2
Architecture,SC,13097,D,2
B.Tech Mechanical and Automation Engineering + MBA,SC,513616,D,2
Artificial Intelligence and Machine Learning,SC,157375,OD,2
Computer Science and Engineering,SC,129059,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,147661,OD,2
Electronics and Communication Engineering,SC,158322,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,162939,OD,2
Information Technology,SC,151062,OD,2
Mechanical and Automation Engineering,SC,171956,OD,2
B.Tech Mechanical and Automation Engineering + MBA,SC,177037,OD,2
Artificial Intelligence and Machine Learning,SC,418400,D,3
Computer Science and Engineering,SC,289906,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC,338002,D,3
Electronics and Communication Engineering,SC,458802,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,491161,D,3
Information Technology,SC,412231,D,3
Mechanical and Automation Engineering,SC,528796,D,3
Architecture,SC,15370,D,3
B.Tech Mechanical and Automation Engineering + MBA,SC,558839,D,3
Artificial Intelligence and Machine Learning,SC,159659,OD,3
Computer Science and Engineering,SC,143105,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC,158322,OD,3
Electronics and Communication Engineering,SC,182818,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,176045,OD,3
Information Technology,SC,168791,OD,3
Mechanical and Automation Engineering,SC,187713,OD,3
B.Tech Mechanical and Automation Engineering + MBA,SC,187787,OD,3
Artificial Intelligence and Machine Learning,SC,518275,D,4
Computer Science and Engineering,SC,309664,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC,387351,D,4
Electronics and Communication Engineering,SC,596959,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,632503,D,4
Information Technology,SC,502872,D,4
Mechanical and Automation Engineering,SC,768139,D,4
Architecture,SC,30880,D,4
B.Tech Mechanical and Automation Engineering + MBA,SC,790727,D,4
Artificial Intelligence and Machine Learning,SC,159725,OD,4
Computer Science and Engineering,SC,143105,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC,158322,OD,4
Electronics and Communication Engineering,SC,185009,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,183139,OD,4
Information Technology,SC,171956,OD,4
Mechanical and Automation Engineering,SC,199947,OD,4
B.Tech Mechanical and Automation Engineering + MBA,SC,200359,OD,4
Artificial Intelligence and Machine Learning,SC,528188,D,5
Computer Science and Engineering,SC,311015,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,SC,387848,D,5
Electronics and Communication Engineering,SC,655685,D,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,743436,D,5
Information Technology,SC,511481,D,5
Mechanical and Automation Engineering,SC,1349056,D,5
Architecture,SC,54831,D,5
B.Tech Mechanical and Automation Engineering + MBA,SC,1099401,D,5
Artificial Intelligence and Machine Learning,SC,171956,OD,5
Computer Science and Engineering,SC,146930,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,SC,159725,OD,5
Electronics and Communication Engineering,SC,198604,OD,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,202505,OD,5
Information Technology,SC,184959,OD,5
Mechanical and Automation Engineering,SC,208106,OD,5
B.Tech Mechanical and Automation Engineering + MBA,SC,217146,OD,5
Artificial Intelligence and Machine Learning,SC,528188,D,U1
Computer Science and Engineering,SC,311015,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,387848,D,U1
Electronics and Communication Engineering,SC,655685,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,743740,D,U1
Information Technology,SC,511481,D,U1
Artificial Intelligence and Machine Learning,SC,184959,OD,U1
Computer Science and Engineering,SC,146930,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,159725,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,208106,OD,U1
Information Technology,SC,197663,OD,U1
Artificial Intelligence and Machine Learning,SC,528188,D,S
Computer Science and Engineering,SC,311015,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,SC,387848,D,S
Electronics and Communication Engineering,SC,655685,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,743740,D,S
Information Technology,SC,511481,D,S
Mechanical and Automation Engineering,SC,1070098,D,S
B.Tech Mechanical and Automation Engineering + MBA,SC,895172,D,S
Artificial Intelligence and Machine Learning,SC,184959,OD,S
Computer Science and Engineering,SC,146930,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,SC,159725,OD,S
Electronics and Communication Engineering,SC,219618,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,208106,OD,S
Information Technology,SC,197663,OD,S
Mechanical and Automation Engineering,SC,316129,OD,S
B.Tech Mechanical and Automation Engineering + MBA,SC,359973,OD,S
Artificial Intelligence and Machine Learning,SC,528188,D,U2
Computer Science and Engineering,SC,311015,D,U2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,387848,D,U2
Electronics and Communication Engineering,SC,655685,D,U2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,743740,D,U2
Information Technology,SC,511481,D,U2
Mechanical and Automation Engineering,SC,1070098,D,U2
Artificial Intelligence and Machine Learning,SC,184959,OD,U2
Computer Science and Engineering,SC,146930,OD,U2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,159725,OD,U2
Electronics and Communication Engineering,SC,219618,OD,U2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,208106,OD,U2
Information Technology,SC,197663,OD,U2
Computer Science and Engineering,SC-DEF,427903,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,709472,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,709472,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,709472,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,709472,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,709472,D,5
Computer Science and Engineering,SC-PWD,640722,D,1
Computer Science and Engineering,SC-PWD,640722,D,2
Computer Science and Engineering,SC-PWD,640722,D,3
Computer Science and Engineering,SC-PWD,640722,D,4
Computer Science and Engineering,ST,819556,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,1012026,D,1
Electronics and Communication Engineering,ST,206896,D,1
Information Technology,ST,877246,D,1
Architecture,ST,61517,D,1
Artificial Intelligence and Machine Learning,ST,258750,OD,1
Computer Science and Engineering,ST,229464,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,257829,OD,1
Electronics and Communication Engineering,ST,267683,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,260616,OD,1
Information Technology,ST,256328,OD,1
Mechanical and Automation Engineering,ST,269936,OD,1
Architecture,ST,6588,OD,1
Computer Science and Engineering,ST,927894,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,899995,D,2
Artificial Intelligence and Machine Learning,ST,285306,OD,2
Computer Science and Engineering,ST,260616,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,270004,OD,2
Electronics and Communication Engineering,ST,272745,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,297446,OD,2
Information Technology,ST,283626,OD,2
Mechanical and Automation Engineering,ST,319091,OD,2
Architecture,ST,6588,OD,2
Computer Science and Engineering,ST,927894,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST,899995,D,3
Artificial Intelligence and Machine Learning,ST,317316,OD,3
Computer Science and Engineering,ST,260616,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST,269936,OD,3
Electronics and Communication Engineering,ST,298635,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,357653,OD,3
Information Technology,ST,314816,OD,3
Mechanical and Automation Engineering,ST,350911,OD,3
Architecture,ST,6588,OD,3
Computer Science and Engineering,ST,927894,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST,899995,D,4
Artificial Intelligence and Machine Learning,ST,319091,OD,4
Computer Science and Engineering,ST,260616,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST,380488,OD,4
Electronics and Communication Engineering,ST,298635,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,383654,OD,4
Information Technology,ST,317316,OD,4
Mechanical and Automation Engineering,ST,366596,OD,4
Architecture,ST,6588,OD,4
Computer Science and Engineering,ST,927894,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,ST,899995,D,5
Artificial Intelligence and Machine Learning,ST,319091,OD,5
Computer Science and Engineering,ST,269936,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,ST,387863,OD,5
Electronics and Communication Engineering,ST,298635,OD,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,401236,OD,5
Information Technology,ST,317316,OD,5
Mechanical and Automation Engineering,ST,366596,OD,5
Architecture,ST,6588,OD,5
Computer Science and Engineering,ST,927894,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,899995,D,U1
Artificial Intelligence and Machine Learning,ST,319091,OD,U1
Computer Science and Engineering,ST,269936,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,390835,OD,U1
Electronics and Communication Engineering,ST,298635,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,401236,OD,U1
Information Technology,ST,317316,OD,U1
Mechanical and Automation Engineering,ST,366596,OD,U1
Architecture,ST,6588,OD,U1
Computer Science and Engineering,ST,927894,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,ST,899995,D,S
Artificial Intelligence and Machine Learning,ST,319091,OD,S
Computer Science and Engineering,ST,269936,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,ST,390835,OD,S
Electronics and Communication Engineering,ST,298635,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,401236,OD,S
Information Technology,ST,317316,OD,S
Mechanical and Automation Engineering,ST,366596,OD,S
Computer Science and Engineering,ST,927894,D,U2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,899995,D,U2
Artificial Intelligence and Machine Learning,ST,319091,OD,U2
Computer Science and Engineering,ST,269936,OD,U2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,390835,OD,U2
Electronics and Communication Engineering,ST,298635,OD,U2
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,366596,OD,U2
Information Technology,ST,401236,OD,U2
