Branch,Category,Jee_Rank,Region,Round
Civil Engineering,OBC,144629,B) Outside Delhi Region,Spot Round
Geoinformatics,OBC,253031,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC,121966,B) Outside Delhi Region,Spot Round
Architecture,OBC,-,B) Outside Delhi Region,Spot Round
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 1
Geoinformatics,OBC Defence,302983,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,293834,A) Delhi Region,Round 1
Architecture,OBC Defence,31787,A) Delhi Region,Round 1
Civil Engineering,OBC Defence,236395 (Priority V(viii)),B) Outside Delhi Region,Round 1
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 1
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 2
Geoinformatics,OBC Defence,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,533166,A) Delhi Region,Round 2
Architecture,OBC Defence,-,A) Delhi Region,Round 2
Civil Engineering,OBC Defence,236395 (Priority V(viii)),B) Outside Delhi Region,Round 2
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 2
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 3
Geoinformatics,OBC Defence,503599 (Priority VIII),A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,471672,A) Delhi Region,Round 3
Architecture,OBC Defence,-,A) Delhi Region,Round 3
Civil Engineering,OBC Defence,236395 (Priority V(vii)),B) Outside Delhi Region,Round 3
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 3
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 4
Geoinformatics,OBC Defence,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,A) Delhi Region,Round 4
Architecture,OBC Defence,-,A) Delhi Region,Round 4
Civil Engineering,OBC Defence,41919 (Priority VI),B) Outside Delhi Region,Round 4
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 4
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 4
Civil Engineering,OBC Defence,-,A) Delhi Region,Upgradation Round
Geoinformatics,OBC Defence,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,A) Delhi Region,Upgradation Round
Architecture,OBC Defence,-,A) Delhi Region,Upgradation Round
Civil Engineering,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Architecture,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,OBC Defence,-,A) Delhi Region,Spot Round
Geoinformatics,OBC Defence,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,A) Delhi Region,Spot Round
Architecture,OBC Defence,-,A) Delhi Region,Spot Round
Civil Engineering,OBC Defence,-,B) Outside Delhi Region,Spot Round
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Spot Round
Architecture,OBC Defence,-,B) Outside Delhi Region,Spot Round
Civil Engineering,OBC Girl Candidate,289065,A) Delhi Region,Round 1
Geoinformatics,OBC Girl Candidate,365607,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,281801,A) Delhi Region,Round 1
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 1
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 1
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,36578,B) Outside Delhi Region,Round 1
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 1
Civil Engineering,OBC Girl Candidate,464276,A) Delhi Region,Round 2
Geoinformatics,OBC Girl Candidate,464816,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,449545,A) Delhi Region,Round 2
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 2
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 2
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,46289,B) Outside Delhi Region,Round 2
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 2
Civil Engineering,OBC Girl Candidate,591675,A) Delhi Region,Round 3
Geoinformatics,OBC Girl Candidate,609502,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,464276,A) Delhi Region,Round 3
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 3
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 3
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,50580,B) Outside Delhi Region,Round 3
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 3
Civil Engineering,OBC Girl Candidate,612638,A) Delhi Region,Round 4
Geoinformatics,OBC Girl Candidate,707896,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,596066,A) Delhi Region,Round 4
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 4
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 4
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,60323,B) Outside Delhi Region,Round 4
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 4
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 1
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 1
Architecture,OBC PWD,-,A) Delhi Region,Round 1
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 1
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 1
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 2
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 2
Architecture,OBC PWD,-,A) Delhi Region,Round 2
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 2
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 2
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 3
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 3
Architecture,OBC PWD,-,A) Delhi Region,Round 3
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 3
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 3
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 4
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 4
Architecture,OBC PWD,-,A) Delhi Region,Round 4
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 4
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 4
Civil Engineering,OBC PWD,-,A) Delhi Region,Upgradation Round
Geoinformatics,OBC PWD,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Upgradation Round
Architecture,OBC PWD,-,A) Delhi Region,Upgradation Round
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Architecture,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,OBC PWD,-,A) Delhi Region,Spot Round
Geoinformatics,OBC PWD,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Spot Round
Architecture,OBC PWD,-,A) Delhi Region,Spot Round
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Spot Round
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Spot Round
Architecture,OBC PWD,-,B) Outside Delhi Region,Spot Round
Civil Engineering,SC,302639,A) Delhi Region,Round 1
Geoinformatics,SC,332847,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC,299956,A) Delhi Region,Round 1
Architecture,SC,8232,A) Delhi Region,Round 1
Civil Engineering,SC,68569,B) Outside Delhi Region,Round 1
Geoinformatics,SC,77414,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC,54808,B) Outside Delhi Region,Round 1
Architecture,SC,4942,B) Outside Delhi Region,Round 1
Civil Engineering,SC,362063,A) Delhi Region,Round 2
Geoinformatics,SC,406485,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC,336218,A) Delhi Region,Round 2
Architecture,SC,12011,A) Delhi Region,Round 2
Civil Engineering,SC,94138,B) Outside Delhi Region,Round 2
Geoinformatics,SC,96177,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC,84704,B) Outside Delhi Region,Round 2
Architecture,SC,5731,B) Outside Delhi Region,Round 2
Civil Engineering,SC,402058,A) Delhi Region,Round 3
Geoinformatics,SC,421071,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC,366766,A) Delhi Region,Round 3
Architecture,SC,14186,A) Delhi Region,Round 3
Civil Engineering,SC,101567,B) Outside Delhi Region,Round 3
Geoinformatics,SC,102355,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC,92795,B) Outside Delhi Region,Round 3
Architecture,SC,6143,B) Outside Delhi Region,Round 3
Civil Engineering,SC,646244,A) Delhi Region,Round 4
Geoinformatics,SC,874448,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC,530519,A) Delhi Region,Round 4
Architecture,SC,45909,A) Delhi Region,Round 4
Civil Engineering,SC,105217,B) Outside Delhi Region,Round 4
Geoinformatics,SC,110146,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC,101130,B) Outside Delhi Region,Round 4
Architecture,SC,7186,B) Outside Delhi Region,Round 4
Civil Engineering,SC,646244,A) Delhi Region,Upgradation Round
Geoinformatics,SC,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC,-,A) Delhi Region,Upgradation Round
Architecture,SC,-,A) Delhi Region,Upgradation Round
Civil Engineering,SC,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,SC,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC,-,B) Outside Delhi Region,Upgradation Round
Architecture,SC,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,SC,646244,A) Delhi Region,Spot Round
Geoinformatics,SC,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC,-,A) Delhi Region,Spot Round
Architecture,SC,-,A) Delhi Region,Spot Round
Civil Engineering,SC,318173,B) Outside Delhi Region,Spot Round
Geoinformatics,SC,572277,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC,285225,B) Outside Delhi Region,Spot Round
Architecture,SC,-,B) Outside Delhi Region,Spot Round
Civil Engineering,SC Defence,-,A) Delhi Region,Round 1
Geoinformatics,SC Defence,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 1
Architecture,SC Defence,-,A) Delhi Region,Round 1
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 1
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 1
Architecture,SC Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,SC Defence,-,A) Delhi Region,Round 2
Geoinformatics,SC Defence,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 2
Architecture,SC Defence,-,A) Delhi Region,Round 2
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 2
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 2
Architecture,SC Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,SC Defence,-,A) Delhi Region,Round 3
Geoinformatics,SC Defence,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 3
Architecture,SC Defence,-,A) Delhi Region,Round 3
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 3
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 3
Architecture,SC Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,SC Defence,-,A) Delhi Region,Round 4
Geoinformatics,SC Defence,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 4
Architecture,SC Defence,-,A) Delhi Region,Round 4
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 4
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 4
Architecture,SC Defence,-,B) Outside Delhi Region,Round 4
Civil Engineering,SC Defence,-,A) Delhi Region,Upgradation Round
Geoinformatics,SC Defence,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Upgradation Round
Architecture,SC Defence,-,A) Delhi Region,Upgradation Round
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Upgradation Round
Architecture,SC Defence,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,SC Defence,-,A) Delhi Region,Spot Round
Geoinformatics,SC Defence,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Spot Round
Architecture,SC Defence,-,A) Delhi Region,Spot Round
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Spot Round
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Spot Round
Architecture,SC Defence,-,B) Outside Delhi Region,Spot Round
Civil Engineering,SC Girl Candidate,395818,A) Delhi Region,Round 1
Geoinformatics,SC Girl Candidate,462005,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,458163,A) Delhi Region,Round 1
Architecture,SC Girl Candidate,-,A) Delhi Region,Round 1
Civil Engineering,SC Girl Candidate,-,B) Outside Delhi Region,Round 1
Geoinformatics,SC Girl Candidate,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,-,B) Outside Delhi Region,Round 1
Architecture,SC Girl Candidate,-,B) Outside Delhi Region,Round 1
Civil Engineering,SC Girl Candidate,395818,A) Delhi Region,Round 2
Geoinformatics,SC Girl Candidate,511064,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,462005,A) Delhi Region,Round 2
Architecture,SC Girl Candidate,-,A) Delhi Region,Round 2
Civil Engineering,SC Girl Candidate,-,B) Outside Delhi Region,Round 2
Geoinformatics,SC Girl Candidate,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,-,B) Outside Delhi Region,Round 2
Architecture,SC Girl Candidate,-,B) Outside Delhi Region,Round 2
Civil Engineering,SC Girl Candidate,507059,A) Delhi Region,Round 3
Geoinformatics,SC Girl Candidate,590597,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,549092,A) Delhi Region,Round 3
Architecture,SC Girl Candidate,-,A) Delhi Region,Round 3
Civil Engineering,SC Girl Candidate,-,B) Outside Delhi Region,Round 3
Geoinformatics,SC Girl Candidate,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,-,B) Outside Delhi Region,Round 3
Architecture,SC Girl Candidate,-,B) Outside Delhi Region,Round 3
Civil Engineering,SC Girl Candidate,757851,A) Delhi Region,Round 4
Geoinformatics,SC Girl Candidate,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,-,A) Delhi Region,Round 4
Architecture,SC Girl Candidate,-,A) Delhi Region,Round 4
Civil Engineering,SC Girl Candidate,-,B) Outside Delhi Region,Round 4
Geoinformatics,SC Girl Candidate,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC Girl Candidate,-,B) Outside Delhi Region,Round 4
Architecture,SC Girl Candidate,-,B) Outside Delhi Region,Round 4
Civil Engineering,SC PWD,-,A) Delhi Region,Round 1
Geoinformatics,SC PWD,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,A) Delhi Region,Round 1
Architecture,SC PWD,-,A) Delhi Region,Round 1
Civil Engineering,SC PWD,-,B) Outside Delhi Region,Round 1
Geoinformatics,SC PWD,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,B) Outside Delhi Region,Round 1
Architecture,SC PWD,-,B) Outside Delhi Region,Round 1
Civil Engineering,SC PWD,-,A) Delhi Region,Round 2
Geoinformatics,SC PWD,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,A) Delhi Region,Round 2
Architecture,SC PWD,-,A) Delhi Region,Round 2
Civil Engineering,SC PWD,-,B) Outside Delhi Region,Round 2
Geoinformatics,SC PWD,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,B) Outside Delhi Region,Round 2
Architecture,SC PWD,-,B) Outside Delhi Region,Round 2
Civil Engineering,SC PWD,-,A) Delhi Region,Round 3
Geoinformatics,SC PWD,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,A) Delhi Region,Round 3
Architecture,SC PWD,-,A) Delhi Region,Round 3
Civil Engineering,SC PWD,-,B) Outside Delhi Region,Round 3
Geoinformatics,SC PWD,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,B) Outside Delhi Region,Round 3
Architecture,SC PWD,-,B) Outside Delhi Region,Round 3
Civil Engineering,SC PWD,-,A) Delhi Region,Round 4
Geoinformatics,SC PWD,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,A) Delhi Region,Round 4
Architecture,SC PWD,-,A) Delhi Region,Round 4
Civil Engineering,SC PWD,-,B) Outside Delhi Region,Round 4
Geoinformatics,SC PWD,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,B) Outside Delhi Region,Round 4
Architecture,SC PWD,-,B) Outside Delhi Region,Round 4
Civil Engineering,SC PWD,-,A) Delhi Region,Upgradation Round
Geoinformatics,SC PWD,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,A) Delhi Region,Upgradation Round
Architecture,SC PWD,-,A) Delhi Region,Upgradation Round
Civil Engineering,SC PWD,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,SC PWD,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,B) Outside Delhi Region,Upgradation Round
Architecture,SC PWD,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,SC PWD,-,A) Delhi Region,Spot Round
Geoinformatics,SC PWD,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,A) Delhi Region,Spot Round
Architecture,SC PWD,-,A) Delhi Region,Spot Round
Civil Engineering,SC PWD,-,B) Outside Delhi Region,Spot Round
Geoinformatics,SC PWD,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC PWD,-,B) Outside Delhi Region,Spot Round
Architecture,SC PWD,-,B) Outside Delhi Region,Spot Round
Civil Engineering,ST,315065,A) Delhi Region,Round 1
Geoinformatics,ST,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST,-,A) Delhi Region,Round 1
Architecture,ST,24481,A) Delhi Region,Round 1
Civil Engineering,ST,-,B) Outside Delhi Region,Round 1
Geoinformatics,ST,110929,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST,130188,B) Outside Delhi Region,Round 1
Architecture,ST,-,B) Outside Delhi Region,Round 1
Civil Engineering,ST,-,A) Delhi Region,Round 2
Geoinformatics,ST,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST,-,A) Delhi Region,Round 2
Architecture,ST,-,A) Delhi Region,Round 2
Civil Engineering,ST,-,B) Outside Delhi Region,Round 2
Geoinformatics,ST,182913,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST,142096,B) Outside Delhi Region,Round 2
Architecture,ST,-,B) Outside Delhi Region,Round 2
Civil Engineering,ST,305979,A) Delhi Region,Round 3
Geoinformatics,ST,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST,-,A) Delhi Region,Round 3
Architecture,ST,-,A) Delhi Region,Round 3
Civil Engineering,ST,-,B) Outside Delhi Region,Round 3
Geoinformatics,ST,205028,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST,145718,B) Outside Delhi Region,Round 3
Architecture,ST,-,B) Outside Delhi Region,Round 3
Civil Engineering,ST,-,A) Delhi Region,Round 4
Geoinformatics,ST,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST,-,A) Delhi Region,Round 4
Architecture,ST,-,A) Delhi Region,Round 4
Civil Engineering,ST,-,B) Outside Delhi Region,Round 4
Geoinformatics,ST,226772,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST,161745,B) Outside Delhi Region,Round 4
Architecture,ST,-,B) Outside Delhi Region,Round 4
Civil Engineering,ST,-,A) Delhi Region,Upgradation Round
Geoinformatics,ST,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,ST,-,A) Delhi Region,Upgradation Round
Architecture,ST,-,A) Delhi Region,Upgradation Round
Civil Engineering,ST,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,ST,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,ST,-,B) Outside Delhi Region,Upgradation Round
Architecture,ST,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,ST,-,A) Delhi Region,Spot Round
Geoinformatics,ST,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,ST,-,A) Delhi Region,Spot Round
Architecture,ST,-,A) Delhi Region,Spot Round
Civil Engineering,ST,-,B) Outside Delhi Region,Spot Round
Geoinformatics,ST,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,ST,-,B) Outside Delhi Region,Spot Round
Architecture,ST,-,B) Outside Delhi Region,Spot Round
Civil Engineering,ST Defence,-,A) Delhi Region,Round 1
Geoinformatics,ST Defence,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,A) Delhi Region,Round 1
Architecture,ST Defence,-,A) Delhi Region,Round 1
Civil Engineering,ST Defence,-,B) Outside Delhi Region,Round 1
Geoinformatics,ST Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,B) Outside Delhi Region,Round 1
Architecture,ST Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,ST Defence,-,A) Delhi Region,Round 2
Geoinformatics,ST Defence,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,A) Delhi Region,Round 2
Architecture,ST Defence,-,A) Delhi Region,Round 2
Civil Engineering,ST Defence,-,B) Outside Delhi Region,Round 2
Geoinformatics,ST Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,B) Outside Delhi Region,Round 2
Architecture,ST Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,ST Defence,-,A) Delhi Region,Round 3
Geoinformatics,ST Defence,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,A) Delhi Region,Round 3
Architecture,ST Defence,-,A) Delhi Region,Round 3
Civil Engineering,ST Defence,-,B) Outside Delhi Region,Round 3
Geoinformatics,ST Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,B) Outside Delhi Region,Round 3
Architecture,ST Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,ST Defence,-,A) Delhi Region,Round 4
Geoinformatics,ST Defence,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,A) Delhi Region,Round 4
Architecture,ST Defence,-,A) Delhi Region,Round 4
Civil Engineering,ST Defence,-,B) Outside Delhi Region,Round 4
Geoinformatics,ST Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,B) Outside Delhi Region,Round 4
Architecture,ST Defence,-,B) Outside Delhi Region,Round 4
Civil Engineering,ST Defence,-,A) Delhi Region,Upgradation Round
Geoinformatics,ST Defence,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,ST Defence,-,A) Delhi Region,Upgradation Round
Architecture,ST Defence,-,A) Delhi Region,Upgradation Round
