Branch,Category,Jee_Rank,Region,Round
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Round 1
Architecture,EWS PWD,-,B) Outside Delhi Region,Round 1
Civil Engineering,EWS PWD,-,A) Delhi Region,Round 2
Geoinformatics,EWS PWD,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Round 2
Architecture,EWS PWD,-,A) Delhi Region,Round 2
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Round 2
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Round 2
Architecture,EWS PWD,-,B) Outside Delhi Region,Round 2
Civil Engineering,EWS PWD,-,A) Delhi Region,Round 3
Geoinformatics,EWS PWD,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Round 3
Architecture,EWS PWD,-,A) Delhi Region,Round 3
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Round 3
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Round 3
Architecture,EWS PWD,-,B) Outside Delhi Region,Round 3
Civil Engineering,EWS PWD,-,A) Delhi Region,Round 4
Geoinformatics,EWS PWD,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Round 4
Architecture,EWS PWD,-,A) Delhi Region,Round 4
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Round 4
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Round 4
Architecture,EWS PWD,-,B) Outside Delhi Region,Round 4
Civil Engineering,EWS PWD,-,A) Delhi Region,Round 5
Geoinformatics,EWS PWD,-,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Round 5
Architecture,EWS PWD,-,A) Delhi Region,Round 5
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Round 5
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Round 5
Architecture,EWS PWD,-,B) Outside Delhi Region,Round 5
Civil Engineering,EWS PWD,-,A) Delhi Region,Upgradation Round
Geoinformatics,EWS PWD,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Upgradation Round
Architecture,EWS PWD,-,A) Delhi Region,Upgradation Round
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Architecture,EWS PWD,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,EWS PWD,-,A) Delhi Region,Spot Round
Geoinformatics,EWS PWD,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Spot Round
Architecture,EWS PWD,-,A) Delhi Region,Spot Round
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Spot Round
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Spot Round
Architecture,EWS PWD,-,B) Outside Delhi Region,Spot Round
Civil Engineering,EWS PWD,-,A) Delhi Region,Upgradation Round 2
Geoinformatics,EWS PWD,-,A) Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,A) Delhi Region,Upgradation Round 2
Architecture,EWS PWD,-,A) Delhi Region,Upgradation Round 2
Civil Engineering,EWS PWD,-,B) Outside Delhi Region,Upgradation Round 2
Geoinformatics,EWS PWD,-,B) Outside Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,EWS PWD,-,B) Outside Delhi Region,Upgradation Round 2
Architecture,EWS PWD,-,B) Outside Delhi Region,Upgradation Round 2
Civil Engineering,OBC,201837,A) Delhi Region,Round 1
Geoinformatics,OBC,210076,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC,181753,A) Delhi Region,Round 1
Architecture,OBC,7892,A) Delhi Region,Round 1
Civil Engineering,OBC,31121,B) Outside Delhi Region,Round 1
Geoinformatics,OBC,39383,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC,28142,B) Outside Delhi Region,Round 1
Architecture,OBC,1914,B) Outside Delhi Region,Round 1
Civil Engineering,OBC,266962,A) Delhi Region,Round 2
Geoinformatics,OBC,273077,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC,235668,A) Delhi Region,Round 2
Architecture,OBC,15823,A) Delhi Region,Round 2
Civil Engineering,OBC,41583,B) Outside Delhi Region,Round 2
Geoinformatics,OBC,45667,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC,38010,B) Outside Delhi Region,Round 2
Architecture,OBC,2626,B) Outside Delhi Region,Round 2
Civil Engineering,OBC,317288,A) Delhi Region,Round 3
Geoinformatics,OBC,348361,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC,289873,A) Delhi Region,Round 3
Architecture,OBC,22822,A) Delhi Region,Round 3
Civil Engineering,OBC,43845,B) Outside Delhi Region,Round 3
Geoinformatics,OBC,49052,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC,41750,B) Outside Delhi Region,Round 3
Architecture,OBC,2725,B) Outside Delhi Region,Round 3
Civil Engineering,OBC,365910,A) Delhi Region,Round 4
Geoinformatics,OBC,403154,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC,330632,A) Delhi Region,Round 4
Architecture,OBC,25861,A) Delhi Region,Round 4
Civil Engineering,OBC,49755,B) Outside Delhi Region,Round 4
Geoinformatics,OBC,53195,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC,43926,B) Outside Delhi Region,Round 4
Architecture,OBC,2989,B) Outside Delhi Region,Round 4
Civil Engineering,OBC,474810,A) Delhi Region,Round 5
Geoinformatics,OBC,570334,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC,429105,A) Delhi Region,Round 5
Architecture,OBC,37937,A) Delhi Region,Round 5
Civil Engineering,OBC,56502,B) Outside Delhi Region,Round 5
Geoinformatics,OBC,57665,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC,50318,B) Outside Delhi Region,Round 5
Architecture,OBC,3059,B) Outside Delhi Region,Round 5
Civil Engineering,OBC,542097,A) Delhi Region,Upgradation Round
Geoinformatics,OBC,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC,747583,A) Delhi Region,Upgradation Round
Architecture,OBC,-,A) Delhi Region,Upgradation Round
Civil Engineering,OBC,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,OBC,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC,50318,B) Outside Delhi Region,Upgradation Round
Architecture,OBC,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,OBC,542097,A) Delhi Region,Spot Round
Geoinformatics,OBC,1236647,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC,747583,A) Delhi Region,Spot Round
Architecture,OBC,-,A) Delhi Region,Spot Round
Civil Engineering,OBC,101242,B) Outside Delhi Region,Spot Round
Geoinformatics,OBC,217374,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC,95640,B) Outside Delhi Region,Spot Round
Architecture,OBC,-,B) Outside Delhi Region,Spot Round
Civil Engineering,OBC,542097,A) Delhi Region,Upgradation Round 2
Geoinformatics,OBC,1236647,A) Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC,390341,A) Delhi Region,Upgradation Round 2
Architecture,OBC,-,A) Delhi Region,Upgradation Round 2
Civil Engineering,OBC,-,B) Outside Delhi Region,Upgradation Round 2
Geoinformatics,OBC,-,B) Outside Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC,-,B) Outside Delhi Region,Upgradation Round 2
Architecture,OBC,-,B) Outside Delhi Region,Upgradation Round 2
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 1
Geoinformatics,OBC Defence,465632 (Priority VI),A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,352847,A) Delhi Region,Round 1
Architecture,OBC Defence,-,A) Delhi Region,Round 1
Civil Engineering,OBC Defence,257152,B) Outside Delhi Region,Round 1
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 1
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 2
Geoinformatics,OBC Defence,383254 (Priority VIII),A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,997627,A) Delhi Region,Round 2
Architecture,OBC Defence,-,A) Delhi Region,Round 2
Civil Engineering,OBC Defence,257152 (Priority IV),B) Outside Delhi Region,Round 2
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 2
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 3
Geoinformatics,OBC Defence,396689,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,997627,A) Delhi Region,Round 3
Architecture,OBC Defence,-,A) Delhi Region,Round 3
Civil Engineering,OBC Defence,257152 (Priority IV),B) Outside Delhi Region,Round 3
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 3
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 4
Geoinformatics,OBC Defence,568798 (Priority VIII),A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,997627 (Priority VI),A) Delhi Region,Round 4
Architecture,OBC Defence,-,A) Delhi Region,Round 4
Civil Engineering,OBC Defence,257152 (Priority IV),B) Outside Delhi Region,Round 4
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 4
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 4
Civil Engineering,OBC Defence,-,A) Delhi Region,Round 5
Geoinformatics,OBC Defence,-,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,997627 (Priority VI),A) Delhi Region,Round 5
Architecture,OBC Defence,-,A) Delhi Region,Round 5
Civil Engineering,OBC Defence,409568 (Priority IV),B) Outside Delhi Region,Round 5
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Round 5
Architecture,OBC Defence,-,B) Outside Delhi Region,Round 5
Civil Engineering,OBC Defence,-,A) Delhi Region,Upgradation Round
Geoinformatics,OBC Defence,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,A) Delhi Region,Upgradation Round
Architecture,OBC Defence,-,A) Delhi Region,Upgradation Round
Civil Engineering,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Architecture,OBC Defence,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,OBC Girl Candidate,294570,A) Delhi Region,Round 1
Geoinformatics,OBC Girl Candidate,282825,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,298508,A) Delhi Region,Round 1
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 1
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 1
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,40302,B) Outside Delhi Region,Round 1
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 1
Civil Engineering,OBC Girl Candidate,372763,A) Delhi Region,Round 2
Geoinformatics,OBC Girl Candidate,368386,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,365520,A) Delhi Region,Round 2
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 2
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 2
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,51158,B) Outside Delhi Region,Round 2
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 2
Civil Engineering,OBC Girl Candidate,402067,A) Delhi Region,Round 3
Geoinformatics,OBC Girl Candidate,397755,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,390766,A) Delhi Region,Round 3
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 3
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 3
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,54636,B) Outside Delhi Region,Round 3
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 3
Civil Engineering,OBC Girl Candidate,460366,A) Delhi Region,Round 4
Geoinformatics,OBC Girl Candidate,445950,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,414827,A) Delhi Region,Round 4
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 4
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 4
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,59568,B) Outside Delhi Region,Round 4
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 4
Civil Engineering,OBC Girl Candidate,572569,A) Delhi Region,Round 5
Geoinformatics,OBC Girl Candidate,621009,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,500605,A) Delhi Region,Round 5
Architecture,OBC Girl Candidate,-,A) Delhi Region,Round 5
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Round 5
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,60641,B) Outside Delhi Region,Round 5
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Round 5
Civil Engineering,OBC Girl Candidate,-,A) Delhi Region,Upgradation Round
Geoinformatics,OBC Girl Candidate,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,-,A) Delhi Region,Upgradation Round
Architecture,OBC Girl Candidate,-,A) Delhi Region,Upgradation Round
Civil Engineering,OBC Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,OBC Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Architecture,OBC Girl Candidate,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 1
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 1
Architecture,OBC PWD,-,A) Delhi Region,Round 1
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 1
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 1
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 1
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 2
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 2
Architecture,OBC PWD,-,A) Delhi Region,Round 2
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 2
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 2
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 2
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 3
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 3
Architecture,OBC PWD,-,A) Delhi Region,Round 3
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 3
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 3
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 3
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 4
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 4
Architecture,OBC PWD,-,A) Delhi Region,Round 4
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 4
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 4
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 4
Civil Engineering,OBC PWD,-,A) Delhi Region,Round 5
Geoinformatics,OBC PWD,-,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Round 5
Architecture,OBC PWD,-,A) Delhi Region,Round 5
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Round 5
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Round 5
Architecture,OBC PWD,-,B) Outside Delhi Region,Round 5
Civil Engineering,OBC PWD,-,A) Delhi Region,Upgradation Round
Geoinformatics,OBC PWD,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Upgradation Round
Architecture,OBC PWD,-,A) Delhi Region,Upgradation Round
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Architecture,OBC PWD,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,OBC PWD,-,A) Delhi Region,Spot Round
Geoinformatics,OBC PWD,-,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Spot Round
Architecture,OBC PWD,-,A) Delhi Region,Spot Round
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Spot Round
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Spot Round
Architecture,OBC PWD,-,B) Outside Delhi Region,Spot Round
Civil Engineering,OBC PWD,-,A) Delhi Region,Upgradation Round 2
Geoinformatics,OBC PWD,-,A) Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,A) Delhi Region,Upgradation Round 2
Architecture,OBC PWD,-,A) Delhi Region,Upgradation Round 2
Civil Engineering,OBC PWD,-,B) Outside Delhi Region,Upgradation Round 2
Geoinformatics,OBC PWD,-,B) Outside Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,OBC PWD,-,B) Outside Delhi Region,Upgradation Round 2
Architecture,OBC PWD,-,B) Outside Delhi Region,Upgradation Round 2
Civil Engineering,SC,313335,A) Delhi Region,Round 1
Geoinformatics,SC,341609,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC,298966,A) Delhi Region,Round 1
Architecture,SC,8440,A) Delhi Region,Round 1
Civil Engineering,SC,108493,B) Outside Delhi Region,Round 1
Geoinformatics,SC,80199,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC,98810,B) Outside Delhi Region,Round 1
Architecture,SC,3383,B) Outside Delhi Region,Round 1
Civil Engineering,SC,396234,A) Delhi Region,Round 2
Geoinformatics,SC,414196,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC,358342,A) Delhi Region,Round 2
Architecture,SC,12382,A) Delhi Region,Round 2
Civil Engineering,SC,126659,B) Outside Delhi Region,Round 2
Geoinformatics,SC,140244,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC,114293,B) Outside Delhi Region,Round 2
Architecture,SC,3710,B) Outside Delhi Region,Round 2
Civil Engineering,SC,451476,A) Delhi Region,Round 3
Geoinformatics,SC,472053,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC,406256,A) Delhi Region,Round 3
Architecture,SC,16342,A) Delhi Region,Round 3
Civil Engineering,SC,149827,B) Outside Delhi Region,Round 3
Geoinformatics,SC,172994,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC,135541,B) Outside Delhi Region,Round 3
Architecture,SC,4335,B) Outside Delhi Region,Round 3
Civil Engineering,SC,625159,A) Delhi Region,Round 4
Geoinformatics,SC,680587,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC,577237,A) Delhi Region,Round 4
Architecture,SC,29066,A) Delhi Region,Round 4
Civil Engineering,SC,179344,B) Outside Delhi Region,Round 4
Geoinformatics,SC,181169,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC,167935,B) Outside Delhi Region,Round 4
Architecture,SC,4348,B) Outside Delhi Region,Round 4
Civil Engineering,SC,842323,A) Delhi Region,Round 5
Geoinformatics,SC,1064756,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,SC,901257,A) Delhi Region,Round 5
Architecture,SC,61765,A) Delhi Region,Round 5
Civil Engineering,SC,201942,B) Outside Delhi Region,Round 5
Geoinformatics,SC,193937,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,SC,185194,B) Outside Delhi Region,Round 5
Architecture,SC,4739,B) Outside Delhi Region,Round 5
Civil Engineering,SC,-,A) Delhi Region,Upgradation Round
Geoinformatics,SC,-,A) Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC,969149,A) Delhi Region,Upgradation Round
Architecture,SC,-,A) Delhi Region,Upgradation Round
Civil Engineering,SC,-,B) Outside Delhi Region,Upgradation Round
Geoinformatics,SC,-,B) Outside Delhi Region,Upgradation Round
Mechanical Engineering with specialization in Electric Vehicles,SC,-,B) Outside Delhi Region,Upgradation Round
Architecture,SC,-,B) Outside Delhi Region,Upgradation Round
Civil Engineering,SC,919840,A) Delhi Region,Spot Round
Geoinformatics,SC,1154212,A) Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC,969149,A) Delhi Region,Spot Round
Architecture,SC,-,A) Delhi Region,Spot Round
Civil Engineering,SC,317263,B) Outside Delhi Region,Spot Round
Geoinformatics,SC,430064,B) Outside Delhi Region,Spot Round
Mechanical Engineering with specialization in Electric Vehicles,SC,288206,B) Outside Delhi Region,Spot Round
Architecture,SC,-,B) Outside Delhi Region,Spot Round
Civil Engineering,SC,-,A) Delhi Region,Upgradation Round 2
Geoinformatics,SC,-,A) Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC,919840,A) Delhi Region,Upgradation Round 2
Architecture,SC,-,A) Delhi Region,Upgradation Round 2
Civil Engineering,SC,-,B) Outside Delhi Region,Upgradation Round 2
Geoinformatics,SC,-,B) Outside Delhi Region,Upgradation Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC,-,B) Outside Delhi Region,Upgradation Round 2
Architecture,SC,-,B) Outside Delhi Region,Upgradation Round 2
Civil Engineering,SC Defence,-,A) Delhi Region,Round 1
Geoinformatics,SC Defence,-,A) Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 1
Architecture,SC Defence,-,A) Delhi Region,Round 1
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 1
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 1
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 1
Architecture,SC Defence,-,B) Outside Delhi Region,Round 1
Civil Engineering,SC Defence,-,A) Delhi Region,Round 2
Geoinformatics,SC Defence,-,A) Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 2
Architecture,SC Defence,-,A) Delhi Region,Round 2
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 2
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 2
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 2
Architecture,SC Defence,-,B) Outside Delhi Region,Round 2
Civil Engineering,SC Defence,-,A) Delhi Region,Round 3
Geoinformatics,SC Defence,-,A) Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 3
Architecture,SC Defence,-,A) Delhi Region,Round 3
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 3
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 3
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 3
Architecture,SC Defence,-,B) Outside Delhi Region,Round 3
Civil Engineering,SC Defence,-,A) Delhi Region,Round 4
Geoinformatics,SC Defence,-,A) Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 4
Architecture,SC Defence,-,A) Delhi Region,Round 4
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 4
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 4
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 4
Architecture,SC Defence,-,B) Outside Delhi Region,Round 4
Civil Engineering,SC Defence,-,A) Delhi Region,Round 5
Geoinformatics,SC Defence,-,A) Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,A) Delhi Region,Round 5
Architecture,SC Defence,-,A) Delhi Region,Round 5
Civil Engineering,SC Defence,-,B) Outside Delhi Region,Round 5
Geoinformatics,SC Defence,-,B) Outside Delhi Region,Round 5
Mechanical Engineering with specialization in Electric Vehicles,SC Defence,-,B) Outside Delhi Region,Round 5
Architecture,SC Defence,-,B) Outside Delhi Region,Round 5
